user_id,amount,merchant_type,transaction_date
973,110.56,Utilities,2025-03-11
841,71.23,Transport,2025-03-10
175,209.95,Shopping,2024-08-09
103,45.95,Groceries,2024-09-15
548,185.88,Transport,2024-11-22
80,168.51,Groceries,2024-12-03
694,69.77,Utilities,2025-05-17
367,46.13,Entertainment,2024-12-06
36,223.39,Shopping,2024-12-18
222,111.63,Groceries,2024-11-25
857,159.43,Shopping,2025-06-27
657,166.31,Entertainment,2025-04-28
919,27.49,Entertainment,2024-10-16
316,112.11,Shopping,2025-06-16
5,14.07,Utilities,2024-10-13
786,52.03,Transport,2025-07-15
384,227.37,Transport,2024-12-27
94,5.98,Groceries,2024-08-30
15,85.6,Transport,2024-08-28
697,167.9,Transport,2025-07-01
982,220.81,Healthcare,2025-03-09
856,207.95,Transport,2025-01-14
742,43.43,Utilities,2024-10-16
525,28.71,Restaurants,2025-03-06
331,141.39,Transport,2025-03-11
640,53.37,Shopping,2025-02-15
405,234.85,Groceries,2024-12-25
238,55.02,Restaurants,2024-09-09
332,45.06,Utilities,2025-07-17
670,80.43,Utilities,2025-04-23
218,115.78,Groceries,2024-09-20
674,204.14,Entertainment,2025-05-29
639,93.51,Groceries,2024-12-31
907,56.2,Restaurants,2025-04-10
786,150.52,Groceries,2024-09-25
730,134.97,Healthcare,2025-05-17
583,44.52,Groceries,2025-02-28
615,82.44,Entertainment,2024-11-22
714,98.36,Healthcare,2024-08-16
711,34.97,Transport,2025-04-30
651,190.91,Entertainment,2025-01-20
326,244.55,Entertainment,2025-01-22
494,18.74,Groceries,2024-08-29
624,228.2,Utilities,2024-10-07
392,128.73,Entertainment,2025-04-21
239,126.85,Entertainment,2025-06-12
14,59.69,Shopping,2024-12-30
778,224.4,Restaurants,2024-09-16
243,185,Healthcare,2025-01-08
250,155.7,Groceries,2025-05-25
141,94.88,Restaurants,2025-06-30
207,39.61,Transport,2025-05-30
658,11.4,Entertainment,2025-06-28
613,247.16,Utilities,2024-10-03
757,219.58,Transport,2025-01-11
285,80.75,Healthcare,2025-07-22
779,11.82,Healthcare,2025-07-07
425,162.72,Restaurants,2025-04-16
769,7.88,Healthcare,2024-10-24
751,84.16,Transport,2024-12-16
211,135.75,Entertainment,2025-05-16
255,200.76,Entertainment,2025-03-21
737,57.17,Healthcare,2025-01-09
391,131.33,Transport,2024-08-06
453,158.19,Groceries,2025-04-13
891,123.93,Transport,2025-07-23
54,159.32,Transport,2025-04-21
961,52.65,Groceries,2025-05-28
178,148.97,Healthcare,2024-11-13
815,233.09,Transport,2025-04-13
520,21.38,Entertainment,2025-02-13
479,79.24,Entertainment,2025-03-09
203,62.74,Transport,2024-08-19
621,63.74,Restaurants,2024-12-06
591,113.17,Entertainment,2024-09-07
207,69.42,Healthcare,2025-06-02
493,21.84,Restaurants,2025-06-11
408,95.67,Utilities,2024-12-12
452,106.83,Shopping,2024-09-21
753,109.49,Transport,2025-06-10
840,238.53,Utilities,2025-02-12
21,190.96,Utilities,2025-02-01
875,22.64,Restaurants,2025-07-03
610,135.23,Shopping,2025-07-02
745,45.57,Utilities,2025-06-01
475,77.85,Restaurants,2024-11-27
385,141.41,Utilities,2025-04-18
74,84.64,Entertainment,2025-03-20
481,50.54,Transport,2025-04-21
5,5.18,Shopping,2025-03-21
748,181.89,Utilities,2024-08-28
415,231.57,Utilities,2025-04-13
994,186.06,Utilities,2025-01-18
502,78.34,Shopping,2025-07-16
73,103.38,Groceries,2025-04-03
944,32.87,Shopping,2024-12-16
167,50.17,Utilities,2025-03-16
981,65.3,Healthcare,2024-11-07
740,88.45,Entertainment,2024-12-22
501,159.47,Restaurants,2024-08-20
714,16.31,Utilities,2024-08-21
949,107.16,Transport,2025-05-29
249,120.48,Healthcare,2025-02-11
371,158.48,Entertainment,2024-12-27
29,174.97,Entertainment,2025-02-25
152,66.81,Utilities,2025-04-26
967,170.9,Restaurants,2025-07-22
254,151.33,Entertainment,2025-06-18
862,42.03,Groceries,2025-06-02
790,24.89,Entertainment,2024-09-12
939,97.32,Entertainment,2025-04-30
601,243.59,Groceries,2024-10-19
531,227.67,Utilities,2025-03-06
170,207.78,Restaurants,2024-12-25
709,76.95,Shopping,2025-01-12
675,221.89,Shopping,2025-03-16
316,184.02,Healthcare,2025-03-20
898,231.23,Healthcare,2025-05-24
92,29.1,Shopping,2024-10-16
796,199.79,Healthcare,2025-05-02
147,68.72,Transport,2025-07-30
953,187.58,Entertainment,2024-12-29
316,3.59,Transport,2025-03-16
836,123.95,Groceries,2024-08-11
72,193.89,Utilities,2025-04-26
538,105.38,Restaurants,2024-09-14
751,108.88,Transport,2025-05-13
384,48.23,Transport,2024-12-12
203,122.64,Shopping,2025-03-11
972,29.34,Shopping,2025-04-10
834,54.72,Transport,2025-05-30
61,187.98,Healthcare,2024-10-15
778,49.59,Healthcare,2024-11-29
419,111.3,Shopping,2025-05-09
112,217.35,Transport,2025-01-10
82,74.7,Utilities,2025-07-13
128,70.64,Restaurants,2025-05-01
31,147.24,Utilities,2025-03-03
497,168.86,Groceries,2024-12-11
10,17.14,Healthcare,2024-10-21
979,3.79,Shopping,2025-04-18
809,246.93,Groceries,2024-12-11
217,131.54,Groceries,2024-12-23
385,151.54,Healthcare,2025-05-28
273,233.17,Utilities,2024-12-09
776,85.58,Utilities,2024-10-04
345,93.95,Restaurants,2025-03-02
323,204.58,Restaurants,2025-02-27
682,100.82,Shopping,2024-12-07
59,243.88,Healthcare,2025-02-01
339,201.96,Groceries,2025-07-03
468,217.89,Utilities,2025-02-16
743,209.18,Transport,2025-03-05
27,151.27,Healthcare,2024-10-05
544,71.31,Entertainment,2024-09-09
770,204.13,Restaurants,2025-06-25
463,155.35,Entertainment,2025-06-14
891,119.85,Utilities,2024-11-10
677,48.61,Entertainment,2025-07-15
981,235.6,Restaurants,2025-01-17
18,159.18,Healthcare,2025-07-24
47,242.46,Entertainment,2024-10-11
334,170.13,Transport,2025-02-27
622,122.16,Entertainment,2025-04-26
628,198.9,Restaurants,2025-02-20
439,234.89,Utilities,2025-03-29
675,214.56,Groceries,2024-10-10
752,97.44,Shopping,2024-12-13
200,178.56,Healthcare,2024-12-10
533,219.31,Healthcare,2025-03-29
878,179.73,Groceries,2025-03-07
131,125.49,Groceries,2024-08-29
309,208.42,Shopping,2025-03-21
896,117.77,Utilities,2025-03-16
978,30.69,Entertainment,2025-01-19
554,61.74,Transport,2025-01-10
175,188.81,Entertainment,2024-10-10
717,24.18,Utilities,2025-05-04
733,9.25,Restaurants,2024-12-14
925,97.11,Restaurants,2025-03-22
226,180.36,Entertainment,2024-11-18
488,237.97,Entertainment,2024-09-14
127,167.04,Shopping,2025-04-24
649,181.9,Groceries,2025-02-17
815,173.56,Healthcare,2024-10-12
230,233.08,Healthcare,2024-08-24
947,150.97,Entertainment,2025-05-16
352,95.5,Entertainment,2024-09-28
761,184.53,Utilities,2025-07-06
670,161.24,Shopping,2025-01-26
990,214.32,Healthcare,2025-01-26
239,57.44,Groceries,2024-11-12
298,23.74,Groceries,2024-11-02
349,185.66,Transport,2024-11-29
763,235.62,Shopping,2025-04-09
377,33.6,Restaurants,2024-09-17
977,96.29,Entertainment,2024-10-23
2,79.08,Shopping,2025-04-27
549,49.08,Utilities,2024-08-17
434,81.27,Restaurants,2025-07-19
817,170.47,Healthcare,2024-11-23
130,130.9,Shopping,2025-06-20
605,57.09,Utilities,2025-02-25
10,135.5,Utilities,2025-04-30
324,37.89,Restaurants,2025-02-16
858,56.29,Entertainment,2025-06-19
467,38.56,Restaurants,2025-04-30
150,187.27,Healthcare,2024-10-31
821,207.28,Groceries,2025-02-15
614,81.39,Shopping,2025-03-08
706,32.62,Healthcare,2024-08-26
724,144.35,Entertainment,2024-10-09
849,55.49,Restaurants,2024-10-20
722,241.69,Groceries,2025-06-15
830,84.62,Healthcare,2024-10-08
734,54.23,Entertainment,2024-08-06
957,202.98,Entertainment,2025-08-04
754,15.04,Healthcare,2025-07-03
795,46.4,Utilities,2024-10-04
745,99.17,Healthcare,2025-01-08
676,228.27,Transport,2024-09-13
23,137.89,Restaurants,2024-12-20
433,170.12,Restaurants,2025-01-03
776,99.06,Groceries,2024-09-06
541,182.24,Restaurants,2025-03-19
714,230.92,Entertainment,2024-09-05
877,137.91,Groceries,2024-08-16
135,82.21,Healthcare,2025-05-25
595,216.73,Groceries,2025-03-26
871,233.77,Restaurants,2025-07-13
469,164.35,Shopping,2025-05-08
141,111.59,Utilities,2024-08-05
299,224.51,Transport,2024-09-15
224,201.48,Transport,2024-08-21
753,163.51,Restaurants,2024-08-16
744,214.32,Groceries,2024-08-28
695,196.8,Healthcare,2025-04-04
152,95.39,Utilities,2024-10-17
696,210.73,Groceries,2024-09-16
99,90.18,Utilities,2025-05-31
184,236.38,Groceries,2025-07-12
528,163.22,Shopping,2025-01-22
445,242.49,Entertainment,2024-12-26
740,102.19,Groceries,2025-06-13
122,61.73,Utilities,2025-03-24
310,172.62,Transport,2025-01-31
669,186.81,Healthcare,2025-03-09
709,247.81,Entertainment,2024-08-29
675,24.22,Utilities,2025-05-10
886,204.91,Utilities,2024-08-27
282,158.82,Utilities,2025-03-18
377,4.88,Groceries,2025-02-14
85,32.27,Entertainment,2024-08-06
685,227.3,Transport,2025-06-12
24,147.54,Shopping,2025-03-22
492,69.88,Entertainment,2024-11-12
97,199,Transport,2025-01-29
394,122.08,Entertainment,2025-05-22
720,109.55,Shopping,2025-06-07
129,26.66,Groceries,2024-09-10
731,227.4,Healthcare,2025-07-08
551,47.85,Healthcare,2025-05-07
718,6.9,Shopping,2024-08-04
838,135.03,Healthcare,2025-02-20
543,123.16,Shopping,2024-10-25
858,147.01,Entertainment,2025-01-05
839,197.94,Groceries,2025-04-11
772,188.74,Entertainment,2025-03-05
920,31.1,Healthcare,2025-07-09
614,174.41,Groceries,2024-09-25
569,112.91,Restaurants,2025-05-19
126,11.71,Shopping,2024-10-07
212,163.85,Groceries,2025-05-24
576,65.68,Healthcare,2024-09-27
36,22.98,Groceries,2025-07-01
519,76.05,Shopping,2025-05-18
176,106.92,Entertainment,2024-12-11
1,63.59,Groceries,2025-04-01
969,236.56,Healthcare,2025-07-15
301,165.47,Utilities,2025-02-10
144,145.11,Entertainment,2025-07-11
321,131.62,Restaurants,2024-10-07
621,135.48,Transport,2024-10-18
705,26.55,Healthcare,2025-05-21
46,60.8,Transport,2025-02-14
146,76.33,Healthcare,2024-08-20
221,239.44,Shopping,2024-08-15
566,55.58,Restaurants,2025-07-18
285,33.87,Shopping,2025-07-17
433,20.44,Restaurants,2025-04-10
267,96.68,Transport,2025-01-27
410,115.1,Restaurants,2024-12-12
693,107.49,Entertainment,2024-08-17
147,134.9,Groceries,2024-09-19
645,183.7,Entertainment,2025-07-28
714,162.1,Entertainment,2024-08-15
382,141.78,Entertainment,2024-10-19
841,128.83,Transport,2025-05-18
430,205.75,Restaurants,2024-08-21
807,109.54,Groceries,2025-05-16
988,151.69,Groceries,2024-12-08
277,32.91,Groceries,2025-02-06
701,138,Groceries,2024-09-26
338,160.76,Restaurants,2024-11-22
932,84.71,Restaurants,2025-02-15
150,217.48,Transport,2025-07-07
281,4.45,Utilities,2024-12-05
993,57.11,Groceries,2025-02-25
802,231.56,Transport,2025-04-16
540,182.63,Restaurants,2025-03-25
603,205.69,Utilities,2024-09-01
98,133.18,Entertainment,2025-02-03
586,216.62,Shopping,2025-03-29
278,152.65,Groceries,2025-06-07
175,80.86,Healthcare,2025-01-19
399,46.81,Healthcare,2024-10-14
760,170.1,Healthcare,2025-05-02
545,138.81,Healthcare,2024-10-22
413,120.26,Transport,2024-10-26
266,4.36,Shopping,2024-11-23
731,40.56,Transport,2025-01-26
147,95.94,Entertainment,2025-04-05
274,15.11,Entertainment,2025-03-10
655,243.68,Entertainment,2025-01-22
797,63.78,Shopping,2025-05-25
429,177.28,Transport,2025-05-28
450,246.59,Healthcare,2025-03-23
480,126.55,Restaurants,2025-04-24
976,108.09,Entertainment,2024-09-25
903,231.11,Transport,2025-02-10
313,159.64,Groceries,2024-10-30
971,77.8,Healthcare,2024-11-25
321,211.62,Entertainment,2025-03-10
82,21.02,Transport,2024-10-29
968,25.22,Shopping,2025-06-14
59,22.98,Restaurants,2025-04-17
568,232.54,Healthcare,2024-12-10
896,4.65,Utilities,2025-06-09
694,128.15,Entertainment,2024-12-31
140,120.95,Shopping,2024-12-09
702,249.49,Shopping,2025-03-25
715,32.92,Groceries,2024-10-21
632,49.17,Healthcare,2025-05-21
764,3.81,Utilities,2024-12-22
720,134.51,Restaurants,2024-08-26
251,248.57,Entertainment,2025-07-03
974,230.27,Shopping,2024-09-15
701,153.08,Shopping,2025-01-16
460,241.23,Entertainment,2024-08-30
953,220.72,Shopping,2025-07-10
926,57.82,Groceries,2024-11-04
376,210.17,Shopping,2024-09-10
362,238.22,Utilities,2025-06-02
508,96.02,Restaurants,2024-08-04
994,30.08,Entertainment,2025-03-03
256,208.27,Healthcare,2024-08-16
785,214.74,Restaurants,2024-12-03
307,121.81,Restaurants,2025-06-18
219,2.55,Entertainment,2024-12-26
583,99.62,Restaurants,2025-02-23
952,233.41,Entertainment,2025-01-19
528,206.78,Groceries,2025-07-06
958,116.84,Shopping,2024-09-08
869,123.09,Restaurants,2025-03-08
7,154.65,Restaurants,2024-12-17
306,89.77,Groceries,2024-10-24
359,222.77,Transport,2024-10-10
412,89.92,Groceries,2025-04-18
442,124.03,Groceries,2025-05-14
542,129.55,Transport,2025-01-05
421,32.71,Utilities,2024-09-20
8,40.6,Entertainment,2025-02-20
257,58.07,Utilities,2025-02-03
384,76.22,Utilities,2025-06-18
914,47.18,Healthcare,2024-12-13
276,28.96,Utilities,2024-08-23
673,210.16,Transport,2024-10-03
144,89.73,Utilities,2024-11-18
6,91.09,Healthcare,2025-06-10
727,51.22,Transport,2025-06-18
292,11.98,Utilities,2024-10-27
432,186.49,Groceries,2025-04-11
165,167.22,Utilities,2024-10-17
983,166.98,Restaurants,2024-09-27
122,106.43,Shopping,2025-03-02
508,200.36,Entertainment,2024-11-14
131,82.57,Healthcare,2025-06-10
800,220.68,Shopping,2024-11-14
744,231.04,Healthcare,2024-09-29
846,98.43,Groceries,2025-07-11
981,28.75,Groceries,2025-04-22
130,40.57,Shopping,2025-04-24
14,192.31,Transport,2025-03-01
54,170.22,Restaurants,2024-08-25
440,244.16,Entertainment,2024-11-20
9,109.71,Restaurants,2025-03-26
289,122.51,Healthcare,2024-09-03
440,63.44,Transport,2025-04-06
747,128.79,Transport,2025-01-20
288,192.15,Healthcare,2025-03-04
270,248.58,Transport,2025-07-18
683,205.51,Transport,2025-04-14
486,177.2,Healthcare,2025-01-20
106,175.88,Shopping,2024-12-30
626,46.93,Healthcare,2024-11-30
606,157.97,Transport,2024-10-30
235,31.87,Utilities,2024-11-01
40,69.92,Transport,2025-07-15
952,38.26,Groceries,2024-11-09
632,51.51,Healthcare,2024-08-28
53,96.33,Shopping,2025-01-10
314,175.64,Transport,2025-05-09
228,85.37,Utilities,2024-09-25
63,128.45,Entertainment,2025-03-09
53,77.46,Restaurants,2024-11-04
373,71.58,Restaurants,2024-11-15
729,105.68,Restaurants,2024-10-12
917,13.79,Groceries,2025-07-04
1,14.93,Entertainment,2025-06-16
330,54.57,Utilities,2025-06-17
287,227.3,Groceries,2025-07-05
442,47.84,Utilities,2025-06-05
373,84.9,Groceries,2025-04-18
100,167.9,Entertainment,2025-02-12
566,193.07,Transport,2024-12-15
340,91.42,Healthcare,2025-01-14
371,186.25,Shopping,2025-05-25
542,151.97,Transport,2024-10-10
666,70.43,Shopping,2024-10-15
394,23.63,Groceries,2025-06-03
134,158.13,Shopping,2024-10-30
124,12.18,Entertainment,2025-06-23
838,49.23,Entertainment,2024-11-29
457,231.52,Groceries,2025-06-09
965,137.55,Restaurants,2025-03-29
309,181.89,Healthcare,2025-03-28
207,134.32,Transport,2024-11-29
45,33.7,Utilities,2025-03-07
564,178.48,Healthcare,2024-11-22
874,211.83,Shopping,2025-07-14
999,88.14,Restaurants,2024-09-23
460,158.21,Groceries,2025-02-26
933,110.16,Utilities,2025-04-23
430,131.89,Shopping,2025-04-18
810,7.42,Shopping,2025-05-07
281,174.78,Transport,2024-11-06
297,13.27,Shopping,2025-05-04
63,199.01,Entertainment,2025-07-31
195,185.7,Utilities,2025-01-08
507,171.8,Healthcare,2025-02-12
526,242.94,Transport,2025-05-30
449,188.18,Utilities,2024-09-26
576,195.28,Utilities,2025-04-22
622,69.33,Transport,2025-06-01
4,41.68,Transport,2025-06-06
607,174.79,Healthcare,2025-01-05
526,114.95,Entertainment,2025-07-22
738,132.22,Restaurants,2024-08-28
873,56.64,Entertainment,2024-08-05
275,138.93,Transport,2025-07-04
230,13.31,Transport,2025-01-23
299,11.69,Transport,2025-07-20
965,221.13,Transport,2025-05-21
277,218.6,Groceries,2024-08-14
658,245.05,Healthcare,2025-02-03
216,134.58,Groceries,2024-09-05
665,88.17,Shopping,2025-04-22
996,93.54,Groceries,2024-10-05
970,176.95,Shopping,2025-03-26
271,181.08,Utilities,2025-06-25
920,153.65,Restaurants,2024-12-21
59,157.24,Groceries,2025-05-28
844,90.16,Entertainment,2025-01-16
989,71.36,Restaurants,2025-02-08
995,5.88,Entertainment,2024-10-17
889,194.99,Healthcare,2024-12-20
598,28.4,Entertainment,2025-04-08
705,96.73,Entertainment,2025-05-08
264,217.77,Entertainment,2024-10-13
619,138.62,Healthcare,2024-11-29
453,56.72,Restaurants,2025-04-17
209,146.25,Healthcare,2025-05-19
879,188.72,Transport,2025-06-16
457,59.47,Entertainment,2025-04-28
445,93.42,Utilities,2024-08-13
96,125,Utilities,2025-06-03
190,204.27,Transport,2024-08-09
194,143.28,Entertainment,2025-05-31
185,162.6,Groceries,2025-07-31
318,42.4,Transport,2024-11-06
838,99.76,Shopping,2025-01-09
193,19.22,Groceries,2025-07-13
437,62.82,Entertainment,2024-11-02
994,101.82,Entertainment,2025-07-21
540,36.05,Healthcare,2025-07-15
828,4.92,Groceries,2025-07-09
387,97.23,Groceries,2024-09-23
847,5.36,Healthcare,2025-06-05
660,233.8,Transport,2024-08-31
255,192.99,Restaurants,2025-03-12
147,234.77,Shopping,2024-09-23
14,198.52,Groceries,2024-08-23
981,198.33,Shopping,2025-07-25
754,204.93,Healthcare,2024-12-07
725,23.07,Transport,2025-02-15
492,190.4,Utilities,2024-10-29
836,42.46,Restaurants,2024-12-11
491,40.32,Groceries,2024-08-11
557,173.63,Entertainment,2024-09-07
557,32.52,Healthcare,2025-02-07
46,27.5,Restaurants,2024-08-26
106,128.86,Healthcare,2025-07-29
426,37.18,Transport,2025-02-22
25,58.22,Utilities,2024-09-18
151,89.62,Restaurants,2025-01-29
232,230.58,Entertainment,2025-05-31
394,172.32,Entertainment,2025-06-06
843,225.6,Utilities,2025-01-07
174,247.71,Transport,2024-11-08
105,239.2,Restaurants,2025-07-17
366,20.92,Restaurants,2024-08-18
122,91.4,Groceries,2025-05-09
918,12.75,Transport,2024-10-17
183,108.3,Restaurants,2025-06-16
615,46.98,Utilities,2024-12-27
154,223.49,Entertainment,2025-05-21
309,156.94,Restaurants,2024-12-01
357,219.1,Restaurants,2025-03-31
939,125.81,Restaurants,2025-03-30
956,67.82,Entertainment,2025-04-12
818,20.94,Groceries,2025-02-05
883,233.41,Transport,2024-08-27
797,164.65,Restaurants,2025-02-19
152,98.87,Entertainment,2025-07-08
816,196.82,Utilities,2024-08-15
835,18.69,Shopping,2024-12-17
438,239.98,Restaurants,2025-04-15
149,24.43,Transport,2025-06-14
187,192.35,Restaurants,2024-12-27
327,124.56,Utilities,2025-02-02
711,243.27,Shopping,2024-10-28
813,159.88,Transport,2025-05-23
822,236.12,Transport,2024-08-21
393,105.83,Utilities,2024-12-04
552,134.38,Shopping,2024-10-19
550,205.71,Utilities,2024-10-25
86,146.08,Utilities,2025-04-14
540,145.31,Entertainment,2024-09-05
831,187.57,Entertainment,2025-04-08
90,60.33,Groceries,2025-06-26
209,248.49,Groceries,2025-01-30
372,140.48,Transport,2025-04-05
944,29.32,Restaurants,2025-07-25
370,212.49,Healthcare,2024-12-16
798,205.11,Restaurants,2025-05-06
472,37.75,Healthcare,2025-05-20
565,243.01,Utilities,2025-03-17
249,54.26,Transport,2025-07-19
58,187.25,Groceries,2025-03-19
986,174.55,Transport,2024-09-03
387,183.8,Entertainment,2025-03-19
989,107.33,Groceries,2024-08-27
719,28.29,Shopping,2024-08-09
76,120.25,Shopping,2025-01-23
892,41.23,Transport,2025-04-09
375,37.04,Transport,2025-07-22
79,5.09,Healthcare,2025-04-04
834,105.29,Healthcare,2025-03-01
187,118.5,Transport,2025-01-21
767,132.81,Restaurants,2024-09-10
482,104.06,Restaurants,2024-10-29
455,195.79,Entertainment,2024-10-17
14,73.12,Transport,2025-06-16
62,220.53,Groceries,2025-03-02
619,188.28,Shopping,2025-02-05
165,4.7,Healthcare,2025-05-22
434,170.62,Utilities,2025-03-31
568,178.43,Restaurants,2025-08-01
942,143.87,Restaurants,2025-02-20
727,58.37,Transport,2024-09-17
279,243.33,Shopping,2024-08-21
387,244.53,Transport,2025-05-13
761,54.54,Shopping,2025-06-16
58,56.29,Transport,2024-10-12
843,187.01,Shopping,2024-12-16
620,210.74,Healthcare,2024-10-26
710,118.17,Restaurants,2025-04-30
669,161.19,Healthcare,2024-08-12
390,42.88,Healthcare,2024-11-26
381,162.37,Transport,2024-09-10
277,28.88,Groceries,2025-04-25
372,151.59,Healthcare,2024-12-31
344,8.96,Restaurants,2024-11-25
167,136.31,Groceries,2025-02-01
217,150.08,Healthcare,2024-12-13
932,78.66,Shopping,2025-06-02
207,160.32,Groceries,2025-07-29
247,68.75,Shopping,2024-08-05
579,13.13,Healthcare,2025-01-12
496,13.33,Restaurants,2024-09-04
96,235.99,Groceries,2025-06-10
366,188.42,Utilities,2025-07-31
513,50.33,Healthcare,2025-04-19
401,181.97,Transport,2024-10-25
720,169.32,Restaurants,2025-06-09
418,224.33,Shopping,2024-12-02
104,126.54,Healthcare,2025-06-10
154,7.87,Healthcare,2024-09-16
392,120.28,Healthcare,2025-01-22
873,11.28,Transport,2024-10-04
156,171.23,Groceries,2025-07-25
907,157.24,Entertainment,2024-08-31
238,221.33,Healthcare,2024-09-15
698,164.25,Healthcare,2025-03-19
736,41.94,Shopping,2025-05-29
529,248.09,Shopping,2025-05-31
668,131.78,Healthcare,2024-09-08
350,112.98,Transport,2025-03-19
348,74.13,Shopping,2024-09-22
877,235.16,Groceries,2024-10-27
913,178.77,Entertainment,2024-12-11
397,61.3,Shopping,2025-02-15
622,20.6,Transport,2024-12-01
581,157.69,Utilities,2025-02-27
100,201.57,Transport,2025-07-20
785,217.87,Shopping,2025-05-20
889,242.3,Healthcare,2025-05-21
917,23.62,Groceries,2024-11-27
466,79.8,Restaurants,2025-08-02
166,18.9,Shopping,2024-08-20
373,89.64,Groceries,2024-10-16
184,178.24,Utilities,2025-07-16
265,246.56,Restaurants,2024-11-29
782,219.41,Entertainment,2024-12-22
947,36.83,Groceries,2025-04-21
996,143.05,Groceries,2025-04-28
373,215.03,Utilities,2025-03-28
419,214.54,Entertainment,2024-11-01
133,111.33,Shopping,2025-08-03
866,156.91,Restaurants,2024-10-22
383,22.71,Utilities,2025-02-05
519,113.62,Entertainment,2024-11-02
44,155.91,Entertainment,2025-03-21
59,185.78,Transport,2024-09-24
717,205.67,Groceries,2024-09-01
159,213.56,Restaurants,2025-04-11
385,41.24,Utilities,2025-02-16
875,20.1,Utilities,2025-01-14
896,116.65,Groceries,2025-06-25
358,117.54,Entertainment,2025-01-30
548,225.23,Utilities,2025-03-01
112,23.28,Entertainment,2025-06-09
111,229.53,Utilities,2025-02-08
787,109.41,Utilities,2024-08-29
337,17.99,Restaurants,2025-03-25
619,122.6,Entertainment,2025-06-26
760,120.1,Restaurants,2025-07-03
466,11.49,Transport,2025-04-30
972,118.55,Entertainment,2024-08-20
219,81.41,Groceries,2025-07-12
616,194,Groceries,2025-06-01
959,202.52,Healthcare,2024-08-08
441,244.68,Transport,2024-10-25
56,54.45,Groceries,2025-06-22
976,190.14,Utilities,2025-04-15
277,64.51,Transport,2024-09-03
86,37.15,Restaurants,2024-11-12
415,22.26,Healthcare,2024-10-22
730,113.95,Utilities,2025-01-24
538,55.1,Restaurants,2024-10-18
189,207.98,Groceries,2025-08-03
917,225.61,Restaurants,2025-03-18
987,188.79,Transport,2024-09-14
204,88.62,Utilities,2024-11-04
494,119.92,Entertainment,2025-04-16
803,41.85,Entertainment,2025-07-07
448,89.96,Entertainment,2025-02-27
585,98.51,Groceries,2024-10-13
575,196.2,Shopping,2024-08-11
204,21.3,Entertainment,2025-03-26
593,154.9,Restaurants,2024-08-10
681,246.62,Entertainment,2025-07-26
761,206.66,Entertainment,2024-09-17
325,5.52,Utilities,2025-02-19
957,38.58,Healthcare,2025-07-09
325,30.17,Entertainment,2024-12-03
417,67.18,Entertainment,2024-11-17
4,247.08,Healthcare,2025-04-30
878,33.18,Utilities,2025-05-13
655,242.43,Groceries,2024-08-16
38,56.22,Transport,2025-07-19
431,174.72,Healthcare,2025-03-08
171,151.03,Transport,2025-01-25
357,54.02,Transport,2025-01-20
996,170.55,Groceries,2025-05-23
380,203.82,Groceries,2025-03-31
310,224.37,Shopping,2025-03-17
839,217.2,Entertainment,2025-06-27
512,162.93,Utilities,2024-09-11
424,103.78,Restaurants,2025-05-24
849,136.53,Shopping,2025-07-14
998,191.74,Groceries,2024-11-07
949,45.6,Utilities,2025-01-04
383,45.87,Shopping,2024-12-10
167,136.61,Utilities,2025-05-28
292,211.58,Entertainment,2025-03-23
697,110.5,Restaurants,2025-01-05
719,155.85,Healthcare,2025-03-28
102,248.85,Healthcare,2025-03-13
858,27.75,Entertainment,2025-04-06
17,154.83,Utilities,2024-11-12
107,125.11,Healthcare,2025-06-05
639,231.95,Groceries,2025-02-12
649,112.14,Shopping,2025-03-17
826,10.09,Restaurants,2025-02-21
873,106.32,Transport,2025-04-12
796,114.75,Utilities,2024-12-08
118,50.5,Utilities,2025-01-26
974,32.86,Healthcare,2024-12-21
936,117.06,Healthcare,2025-07-06
661,176.55,Entertainment,2025-04-26
406,3.89,Restaurants,2025-07-12
801,57.54,Restaurants,2024-10-22
275,220.14,Restaurants,2025-04-26
315,209.94,Healthcare,2024-10-11
932,104.85,Transport,2025-01-11
5,225.25,Utilities,2024-08-28
34,5.85,Transport,2025-02-17
810,94.85,Healthcare,2025-03-19
532,205.37,Shopping,2025-07-18
326,85.1,Shopping,2024-11-17
441,61.97,Utilities,2025-02-01
198,154.83,Utilities,2025-01-02
849,14.79,Shopping,2025-06-19
440,33.96,Entertainment,2024-12-20
400,244.38,Transport,2025-02-23
413,226.23,Shopping,2025-02-12
163,110.48,Groceries,2024-12-02
728,200.69,Shopping,2024-11-16
122,158.6,Healthcare,2025-04-28
402,211.07,Entertainment,2024-11-27
939,66.54,Shopping,2024-12-26
163,237.28,Transport,2025-02-17
96,25.13,Utilities,2024-08-22
12,157.97,Shopping,2024-11-24
157,8.9,Entertainment,2024-09-28
557,230.31,Groceries,2025-05-19
586,96.84,Entertainment,2025-07-16
752,34.38,Utilities,2025-07-29
650,158.61,Restaurants,2024-12-26
192,61.45,Transport,2024-08-24
305,50.07,Healthcare,2025-05-20
252,182.13,Healthcare,2025-06-28
805,95.77,Restaurants,2025-02-17
676,14.83,Groceries,2025-06-12
958,37.65,Groceries,2025-06-24
654,246.23,Healthcare,2024-11-06
106,29.51,Shopping,2025-05-06
126,28.56,Restaurants,2025-03-13
269,223.86,Groceries,2024-08-25
80,124.57,Restaurants,2024-12-18
935,209.9,Utilities,2025-01-07
104,123.78,Groceries,2024-11-25
424,20.25,Entertainment,2024-12-29
